,Subject,Accelorometer Axis,Signal Length,Dimension,Delay,Permutation Entropy,Complexity,Activity,Body Part
299,1.0,z,4096.0,4.0,1.0,0.8160341741309389,0.18383251007490017,Climbing Up,chest
300,1.0,z,1024.0,4.0,2.0,0.9178800449342173,0.09653576526055307,Climbing Up,chest
301,1.0,z,2048.0,4.0,2.0,0.9360968869020884,0.07744951066313789,Climbing Up,chest
302,1.0,z,4096.0,4.0,2.0,0.938005606870934,0.07395754631907009,Climbing Up,chest
303,1.0,z,1024.0,4.0,3.0,0.9552872491710154,0.054268054091994346,Climbing Up,chest
304,1.0,z,2048.0,4.0,3.0,0.9707310768287082,0.03574923007885964,Climbing Up,chest
305,1.0,z,4096.0,4.0,3.0,0.965731897165837,0.0414054425808404,Climbing Up,chest
306,1.0,z,1024.0,5.0,1.0,0.7379613103727918,0.3024897905310811,Climbing Up,chest
307,1.0,z,2048.0,5.0,1.0,0.7693149942628594,0.2791440927689769,Climbing Up,chest
308,1.0,z,4096.0,5.0,1.0,0.7847106806888975,0.25953437306091526,Climbing Up,chest
309,1.0,z,1024.0,5.0,2.0,0.892044729989117,0.1658838618338799,Climbing Up,chest
310,1.0,z,2048.0,5.0,2.0,0.9165644061697352,0.1341543961953789,Climbing Up,chest
311,1.0,z,4096.0,5.0,2.0,0.9205107761576379,0.12294321457848506,Climbing Up,chest
312,1.0,z,1024.0,5.0,3.0,0.9274068647118161,0.11566639043725918,Climbing Up,chest
313,1.0,z,2048.0,5.0,3.0,0.9517278701189145,0.07854270937506451,Climbing Up,chest
314,1.0,z,4096.0,5.0,3.0,0.945755894952691,0.08585935678813279,Climbing Up,chest
315,1.0,z,1024.0,6.0,1.0,0.6929572462918915,0.41712333797815043,Climbing Up,chest
316,1.0,z,2048.0,6.0,1.0,0.7325481251454184,0.38974653055404174,Climbing Up,chest
317,1.0,z,4096.0,6.0,1.0,0.755584733973557,0.3539339253681635,Climbing Up,chest
318,1.0,z,1024.0,6.0,2.0,0.8428013213803759,0.31495431795920636,Climbing Up,chest
319,1.0,z,2048.0,6.0,2.0,0.8844407771018982,0.2434316395150319,Climbing Up,chest
320,1.0,z,4096.0,6.0,2.0,0.8965074765373297,0.2058069325649614,Climbing Up,chest
321,1.0,z,1024.0,6.0,3.0,0.8648286380094956,0.29219929108799436,Climbing Up,chest
322,1.0,z,2048.0,6.0,3.0,0.9118100660303172,0.19534933608956653,Climbing Up,chest
323,1.0,z,4096.0,6.0,3.0,0.916898866245571,0.17181752381393708,Climbing Up,chest
324,1.0,x,1024.0,3.0,1.0,0.7592027248608845,0.1810381135188046,Climbing Down,chest
325,1.0,x,2048.0,3.0,1.0,0.7630794365260964,0.17880657450326998,Climbing Down,chest
326,1.0,x,4096.0,3.0,1.0,0.7768753466923102,0.17088654406247744,Climbing Down,chest
327,1.0,x,1024.0,3.0,2.0,0.8976520936044927,0.08857481378020717,Climbing Down,chest
328,1.0,x,2048.0,3.0,2.0,0.9085849483699175,0.0800241591846759,Climbing Down,chest
329,1.0,x,4096.0,3.0,2.0,0.9180618198104437,0.07244690176920196,Climbing Down,chest
330,1.0,x,1024.0,3.0,3.0,0.9573526844288082,0.03941405633083776,Climbing Down,chest
331,1.0,x,2048.0,3.0,3.0,0.9638522881390317,0.03376250176569799,Climbing Down,chest
332,1.0,x,4096.0,3.0,3.0,0.9684236967889799,0.029558705095710975,Climbing Down,chest
333,1.0,x,1024.0,4.0,1.0,0.6673295663690612,0.2630894936850302,Climbing Down,chest
334,1.0,x,2048.0,4.0,1.0,0.6707731640643617,0.26648867010818267,Climbing Down,chest
335,1.0,x,4096.0,4.0,1.0,0.6888043889669399,0.25851590839853483,Climbing Down,chest
336,1.0,x,1024.0,4.0,2.0,0.8427579871430531,0.17181740263810807,Climbing Down,chest
337,1.0,x,2048.0,4.0,2.0,0.8558146481644304,0.16215578132956,Climbing Down,chest
338,1.0,x,4096.0,4.0,2.0,0.8709577800773384,0.1470302380148156,Climbing Down,chest
339,1.0,x,1024.0,4.0,3.0,0.9263559973169052,0.09198692121057536,Climbing Down,chest
340,1.0,x,2048.0,4.0,3.0,0.9363839033231516,0.08058854617478872,Climbing Down,chest
341,1.0,x,4096.0,4.0,3.0,0.9462298040138231,0.06766753002361894,Climbing Down,chest
342,1.0,x,1024.0,5.0,1.0,0.6119165226292947,0.34370011970456693,Climbing Down,chest
343,1.0,x,2048.0,5.0,1.0,0.6212153880389166,0.3434681103691857,Climbing Down,chest
344,1.0,x,4096.0,5.0,1.0,0.6433794500146706,0.33484814734145896,Climbing Down,chest
345,1.0,x,1024.0,5.0,2.0,0.8063592735017985,0.26685302803616895,Climbing Down,chest
346,1.0,x,2048.0,5.0,2.0,0.8230525387938754,0.25247381961542614,Climbing Down,chest
347,1.0,x,4096.0,5.0,2.0,0.843777288984369,0.2269205649055927,Climbing Down,chest
348,1.0,x,1024.0,5.0,3.0,0.9042371014334628,0.15913505938680972,Climbing Down,chest
349,1.0,x,2048.0,5.0,3.0,0.9198480998635105,0.13433306552632696,Climbing Down,chest
350,1.0,x,4096.0,5.0,3.0,0.9328023200959455,0.11232623002289513,Climbing Down,chest
351,1.0,x,1024.0,6.0,1.0,0.5717718143329319,0.42072928479376204,Climbing Down,chest
352,1.0,x,2048.0,6.0,1.0,0.5872551505818154,0.4169255609266014,Climbing Down,chest
353,1.0,x,4096.0,6.0,1.0,0.6128940108303381,0.4077122761738181,Climbing Down,chest
354,1.0,x,1024.0,6.0,2.0,0.7671307936163619,0.3959233352156648,Climbing Down,chest
355,1.0,x,2048.0,6.0,2.0,0.792789790395058,0.3666696552807847,Climbing Down,chest
356,1.0,x,4096.0,6.0,2.0,0.8190319121686737,0.32904915461148604,Climbing Down,chest
357,1.0,x,1024.0,6.0,3.0,0.8561143413150455,0.31194851003654334,Climbing Down,chest
358,1.0,x,2048.0,6.0,3.0,0.8857730358263549,0.24994268176083648,Climbing Down,chest
359,1.0,x,4096.0,6.0,3.0,0.9099272069999141,0.19733904041729522,Climbing Down,chest
360,1.0,y,1024.0,3.0,1.0,0.7831792817614378,0.16735409257549638,Climbing Down,chest
361,1.0,y,2048.0,3.0,1.0,0.7997945387694524,0.15708331384659818,Climbing Down,chest
362,1.0,y,4096.0,3.0,1.0,0.8074501981592404,0.15228179827944013,Climbing Down,chest
363,1.0,y,1024.0,3.0,2.0,0.9230417049733084,0.06859061646940412,Climbing Down,chest
364,1.0,y,2048.0,3.0,2.0,0.9253584255083241,0.06645153612490073,Climbing Down,chest
365,1.0,y,4096.0,3.0,2.0,0.9226709800862849,0.06852233005583684,Climbing Down,chest
366,1.0,y,1024.0,3.0,3.0,0.9700945755698958,0.02834415310952012,Climbing Down,chest
367,1.0,y,2048.0,3.0,3.0,0.9740345734378991,0.024551238714798654,Climbing Down,chest
368,1.0,y,4096.0,3.0,3.0,0.9713053210234427,0.026822870678620468,Climbing Down,chest
369,1.0,y,1024.0,4.0,1.0,0.6953098610360914,0.2560035647728335,Climbing Down,chest
370,1.0,y,2048.0,4.0,1.0,0.7202568962834217,0.24059883471431737,Climbing Down,chest
371,1.0,y,4096.0,4.0,1.0,0.729888084425104,0.2346331466319685,Climbing Down,chest
372,1.0,y,1024.0,4.0,2.0,0.8750421733161711,0.14564973061994763,Climbing Down,chest
373,1.0,y,2048.0,4.0,2.0,0.8795065095675603,0.14125698269084971,Climbing Down,chest
374,1.0,y,4096.0,4.0,2.0,0.8820968446410667,0.13511966449137644,Climbing Down,chest
375,1.0,y,1024.0,4.0,3.0,0.9508706340039813,0.06213782878462421,Climbing Down,chest
376,1.0,y,2048.0,4.0,3.0,0.9583443436454939,0.05286619125476658,Climbing Down,chest
377,1.0,y,4096.0,4.0,3.0,0.9540261787940452,0.057447491820587816,Climbing Down,chest
378,1.0,y,1024.0,5.0,1.0,0.6421825354517389,0.34288005488264983,Climbing Down,chest
379,1.0,y,2048.0,5.0,1.0,0.6737811381680378,0.3246371480942494,Climbing Down,chest
380,1.0,y,4096.0,5.0,1.0,0.6866872928523564,0.3146583948966746,Climbing Down,chest
381,1.0,y,1024.0,5.0,2.0,0.8469746931176302,0.2300226259748146,Climbing Down,chest
382,1.0,y,2048.0,5.0,2.0,0.8570795724451299,0.21557922938344587,Climbing Down,chest
383,1.0,y,4096.0,5.0,2.0,0.8603502930762433,0.20478609976395698,Climbing Down,chest
384,1.0,y,1024.0,5.0,3.0,0.9304143938674997,0.11604060873490334,Climbing Down,chest
385,1.0,y,2048.0,5.0,3.0,0.9440278934601581,0.09312696063931095,Climbing Down,chest
386,1.0,y,4096.0,5.0,3.0,0.9397145888103376,0.09943597037856006,Climbing Down,chest
387,1.0,y,1024.0,6.0,1.0,0.6025290668075002,0.4274176326919017,Climbing Down,chest
388,1.0,y,2048.0,6.0,1.0,0.6387576504498733,0.4128476818371167,Climbing Down,chest
389,1.0,y,4096.0,6.0,1.0,0.6556182245382619,0.3992640359833902,Climbing Down,chest
390,1.0,y,1024.0,6.0,2.0,0.8066352517648461,0.36697317064830715,Climbing Down,chest
391,1.0,y,2048.0,6.0,2.0,0.8270526319429896,0.33089403931512396,Climbing Down,chest
392,1.0,y,4096.0,6.0,2.0,0.8372199018539306,0.3010804421564777,Climbing Down,chest
393,1.0,y,1024.0,6.0,3.0,0.869332717766129,0.290153221483977,Climbing Down,chest
394,1.0,y,2048.0,6.0,3.0,0.9065175016604172,0.2129751476580191,Climbing Down,chest
395,1.0,y,4096.0,6.0,3.0,0.9178933688195066,0.1818949495844089,Climbing Down,chest
396,1.0,z,1024.0,3.0,1.0,0.8607794081689438,0.11628021394558039,Climbing Down,chest
397,1.0,z,2048.0,3.0,1.0,0.8676016429987801,0.11131584756165763,Climbing Down,chest
398,1.0,z,4096.0,3.0,1.0,0.8796401772527064,0.10242503689693812,Climbing Down,chest
399,1.0,z,1024.0,3.0,2.0,0.9719576427463358,0.026301658927285775,Climbing Down,chest
400,1.0,z,2048.0,3.0,2.0,0.976844551486308,0.02189017294751016,Climbing Down,chest
401,1.0,z,4096.0,3.0,2.0,0.9846749139022861,0.01459498928711277,Climbing Down,chest
402,1.0,z,1024.0,3.0,3.0,0.9947391828632215,0.005113753953168924,Climbing Down,chest
403,1.0,z,2048.0,3.0,3.0,0.9961095491445389,0.0038169303610405677,Climbing Down,chest
404,1.0,z,4096.0,3.0,3.0,0.9972922792020469,0.002648406214795915,Climbing Down,chest
405,1.0,z,1024.0,4.0,1.0,0.7923652100642967,0.21217533922482928,Climbing Down,chest
406,1.0,z,2048.0,4.0,1.0,0.8028348319003138,0.20450202095115236,Climbing Down,chest
407,1.0,z,4096.0,4.0,1.0,0.8201192455836799,0.19251827126785143,Climbing Down,chest
408,1.0,z,1024.0,4.0,2.0,0.9550358903314956,0.056963310891613106,Climbing Down,chest
409,1.0,z,2048.0,4.0,2.0,0.9600081344779621,0.05158270099507826,Climbing Down,chest
410,1.0,z,4096.0,4.0,2.0,0.9714772852385719,0.037271144177405076,Climbing Down,chest
411,1.0,z,1024.0,4.0,3.0,0.9899305924070989,0.013354075213273071,Climbing Down,chest
412,1.0,z,2048.0,4.0,3.0,0.9928623034132007,0.009362541297780016,Climbing Down,chest
413,1.0,z,4096.0,4.0,3.0,0.9946505811359287,0.006972957292082492,Climbing Down,chest
414,1.0,z,1024.0,5.0,1.0,0.7493067594457277,0.3065975683131861,Climbing Down,chest
415,1.0,z,2048.0,5.0,1.0,0.7669130288996512,0.2923089382769841,Climbing Down,chest
416,1.0,z,4096.0,5.0,1.0,0.7891111668916253,0.2747255616914039,Climbing Down,chest
417,1.0,z,1024.0,5.0,2.0,0.9402702880207646,0.1026722122961855,Climbing Down,chest
418,1.0,z,2048.0,5.0,2.0,0.950008867931624,0.08629972850958759,Climbing Down,chest
419,1.0,z,4096.0,5.0,2.0,0.9630669059881601,0.0651863224250556,Climbing Down,chest
420,1.0,z,1024.0,5.0,3.0,0.9782477925534738,0.03944308003625811,Climbing Down,chest
421,1.0,z,2048.0,5.0,3.0,0.9857201531684602,0.025379683169274178,Climbing Down,chest
422,1.0,z,4096.0,5.0,3.0,0.9887461187554049,0.019288352657100938,Climbing Down,chest
423,1.0,z,1024.0,6.0,1.0,0.7064350512252134,0.4206957752626208,Climbing Down,chest
424,1.0,z,2048.0,6.0,1.0,0.7334429833465401,0.3973439465959301,Climbing Down,chest
425,1.0,z,4096.0,6.0,1.0,0.7628492864606176,0.37061998110744043,Climbing Down,chest
426,1.0,z,1024.0,6.0,2.0,0.8931689757979672,0.25292055935003543,Climbing Down,chest
427,1.0,z,2048.0,6.0,2.0,0.9231863650158882,0.18257472110481215,Climbing Down,chest
428,1.0,z,4096.0,6.0,2.0,0.945723169846685,0.12764995140590535,Climbing Down,chest
429,1.0,z,1024.0,6.0,3.0,0.9246614779791514,0.1941519188697291,Climbing Down,chest
430,1.0,z,2048.0,6.0,3.0,0.9587917798785205,0.10397726482880658,Climbing Down,chest
431,1.0,z,4096.0,6.0,3.0,0.9718780215024385,0.06480064290435096,Climbing Down,chest
432,2.0,x,1024.0,3.0,1.0,0.8372349151558464,0.1323961734484807,Walking,chest
433,2.0,x,2048.0,3.0,1.0,0.8367676499166098,0.13278345726182844,Walking,chest
434,2.0,x,4096.0,3.0,1.0,0.8379566739454379,0.13203276347417695,Walking,chest
435,2.0,x,1024.0,3.0,2.0,0.9094425195482329,0.07958442906265102,Walking,chest
436,2.0,x,2048.0,3.0,2.0,0.9146535665508613,0.07529791851498752,Walking,chest
437,2.0,x,4096.0,3.0,2.0,0.9210957055880468,0.06986312679738448,Walking,chest
438,2.0,x,1024.0,3.0,3.0,0.9315709762211221,0.06276342755869375,Walking,chest
439,2.0,x,2048.0,3.0,3.0,0.9331399812626396,0.0609883980603029,Walking,chest
440,2.0,x,4096.0,3.0,3.0,0.9439005668378196,0.051221117729453695,Walking,chest
441,2.0,x,1024.0,4.0,1.0,0.7611965103385041,0.21748740633931546,Walking,chest
442,2.0,x,2048.0,4.0,1.0,0.7652149298761773,0.21410454887107427,Walking,chest
443,2.0,x,4096.0,4.0,1.0,0.7688901550160273,0.2118294111109202,Walking,chest
444,2.0,x,1024.0,4.0,2.0,0.8529217194038654,0.15814185095393932,Walking,chest
445,2.0,x,2048.0,4.0,2.0,0.8608332179128011,0.15193566156148347,Walking,chest
446,2.0,x,4096.0,4.0,2.0,0.8733701195790787,0.13991618398263855,Walking,chest
447,2.0,x,1024.0,4.0,3.0,0.8805938154860767,0.1435195247494105,Walking,chest
448,2.0,x,2048.0,4.0,3.0,0.882805770510433,0.13936627954605274,Walking,chest
449,2.0,x,4096.0,4.0,3.0,0.90226266522678,0.11711615331774217,Walking,chest
450,2.0,x,1024.0,5.0,1.0,0.7127253203834752,0.3116854686218186,Walking,chest
451,2.0,x,2048.0,5.0,1.0,0.7200366854830085,0.30211114397945593,Walking,chest
452,2.0,x,4096.0,5.0,1.0,0.7272646467709805,0.2948497894430025,Walking,chest
453,2.0,x,1024.0,5.0,2.0,0.802001329988147,0.270837731111449,Walking,chest
454,2.0,x,2048.0,5.0,2.0,0.8137586702496646,0.257686682432719,Walking,chest
455,2.0,x,4096.0,5.0,2.0,0.8356263814680253,0.23188905793868722,Walking,chest
456,2.0,x,1024.0,5.0,3.0,0.8116156146015704,0.28313653873431033,Walking,chest
457,2.0,x,2048.0,5.0,3.0,0.8301448078658683,0.25077802563304236,Walking,chest
458,2.0,x,4096.0,5.0,3.0,0.861693458414355,0.21033004296656715,Walking,chest
459,2.0,x,1024.0,6.0,1.0,0.6661106891674025,0.4192288302352456,Walking,chest
460,2.0,x,2048.0,6.0,1.0,0.6795519735609283,0.4033702126002356,Walking,chest
461,2.0,x,4096.0,6.0,1.0,0.6930075731851262,0.38934883299949485,Walking,chest
462,2.0,x,1024.0,6.0,2.0,0.7402335542628122,0.4220909958264709,Walking,chest
463,2.0,x,2048.0,6.0,2.0,0.7593566835980922,0.3962478006259558,Walking,chest
464,2.0,x,4096.0,6.0,2.0,0.7960666437984869,0.35140068618051823,Walking,chest
465,2.0,x,1024.0,6.0,3.0,0.7415187175953788,0.42090979037011156,Walking,chest
466,2.0,x,2048.0,6.0,3.0,0.7699969761131772,0.3824170893705552,Walking,chest
467,2.0,x,4096.0,6.0,3.0,0.8129177187194976,0.330832525309987,Walking,chest
468,2.0,y,1024.0,3.0,1.0,0.7218988594143021,0.20119980321987582,Walking,chest
469,2.0,y,2048.0,3.0,1.0,0.717230675171298,0.20309389959335641,Walking,chest
470,2.0,y,4096.0,3.0,1.0,0.7366012597615217,0.1933252783230443,Walking,chest
471,2.0,y,1024.0,3.0,2.0,0.8400319058913598,0.13209835269044498,Walking,chest
472,2.0,y,2048.0,3.0,2.0,0.8368388035121516,0.1338693103716738,Walking,chest
473,2.0,y,4096.0,3.0,2.0,0.8511314067793002,0.12374024374150046,Walking,chest
474,2.0,y,1024.0,3.0,3.0,0.9184005257201366,0.07390695129156498,Walking,chest
475,2.0,y,2048.0,3.0,3.0,0.9079376589816934,0.0820113254729956,Walking,chest
476,2.0,y,4096.0,3.0,3.0,0.9109888889759502,0.07919635570188432,Walking,chest
477,2.0,y,1024.0,4.0,1.0,0.6173733847152573,0.2686956700178758,Walking,chest
478,2.0,y,2048.0,4.0,1.0,0.6156849047424926,0.2665874255217747,Walking,chest
479,2.0,y,4096.0,4.0,1.0,0.642620872782524,0.25764383193069895,Walking,chest
480,2.0,y,1024.0,4.0,2.0,0.7594627041957585,0.22544108061449447,Walking,chest
481,2.0,y,2048.0,4.0,2.0,0.7552458216386775,0.22599158835301356,Walking,chest
482,2.0,y,4096.0,4.0,2.0,0.7848578994206727,0.19538630502724394,Walking,chest
483,2.0,y,1024.0,4.0,3.0,0.8390765944168188,0.18587019860355758,Walking,chest
484,2.0,y,2048.0,4.0,3.0,0.8276555411650921,0.19358897197503985,Walking,chest
485,2.0,y,4096.0,4.0,3.0,0.8495340944034013,0.16188955053186824,Walking,chest
486,2.0,y,1024.0,5.0,1.0,0.5529094919761443,0.334937263145102,Walking,chest
487,2.0,y,2048.0,5.0,1.0,0.5573897895839628,0.3236633415103107,Walking,chest
488,2.0,y,4096.0,5.0,1.0,0.5914561684068574,0.3107055928742553,Walking,chest
489,2.0,y,1024.0,5.0,2.0,0.6948689634350866,0.3335340644325757,Walking,chest
490,2.0,y,2048.0,5.0,2.0,0.6931541530880689,0.3307880864287561,Walking,chest
491,2.0,y,4096.0,5.0,2.0,0.7343598749470875,0.2845463446272019,Walking,chest
492,2.0,y,1024.0,5.0,3.0,0.7052741283946686,0.3727293581904989,Walking,chest
493,2.0,y,2048.0,5.0,3.0,0.7015797105912753,0.3722634601080774,Walking,chest
494,2.0,y,4096.0,5.0,3.0,0.7438981761913798,0.32839784376823683,Walking,chest
495,2.0,y,1024.0,6.0,1.0,0.5056009507941517,0.3878404564190439,Walking,chest
496,2.0,y,2048.0,6.0,1.0,0.5118022352320389,0.37680832103772044,Walking,chest
497,2.0,y,4096.0,6.0,1.0,0.5496085910364141,0.3676868441811896,Walking,chest
498,2.0,y,1024.0,6.0,2.0,0.6196921616311173,0.44717250130475683,Walking,chest
499,2.0,y,2048.0,6.0,2.0,0.622998337048653,0.44019256455633166,Walking,chest
500,2.0,y,4096.0,6.0,2.0,0.668874587782178,0.4064535400004864,Walking,chest
501,2.0,y,1024.0,6.0,3.0,0.6006678129876178,0.46551965270023443,Walking,chest
502,2.0,y,2048.0,6.0,3.0,0.6038027122081061,0.4653083969197122,Walking,chest
503,2.0,y,4096.0,6.0,3.0,0.6604069120725097,0.4444179529074062,Walking,chest
504,2.0,z,1024.0,3.0,1.0,0.8987022819539947,0.0859996763670404,Walking,chest
505,2.0,z,2048.0,3.0,1.0,0.8803123272022036,0.09896898453262568,Walking,chest
506,2.0,z,4096.0,3.0,1.0,0.8910804780939555,0.08982599866920228,Walking,chest
507,2.0,z,1024.0,3.0,2.0,0.8639532779651387,0.10643191918796263,Walking,chest
508,2.0,z,2048.0,3.0,2.0,0.8506755213667405,0.1137012651936313,Walking,chest
509,2.0,z,4096.0,3.0,2.0,0.8710979460086437,0.10115641762750154,Walking,chest
510,2.0,z,1024.0,3.0,3.0,0.8417947497229744,0.11611953429425488,Walking,chest
511,2.0,z,2048.0,3.0,3.0,0.8346644193508413,0.11996597661213806,Walking,chest
512,2.0,z,4096.0,3.0,3.0,0.8548461086759872,0.10836908019838849,Walking,chest
513,2.0,z,1024.0,4.0,1.0,0.8478058141519366,0.15257463993261092,Walking,chest
514,2.0,z,2048.0,4.0,1.0,0.8273622662706306,0.1649755915624604,Walking,chest
515,2.0,z,4096.0,4.0,1.0,0.8442717072338688,0.14871089688644548,Walking,chest
516,2.0,z,1024.0,4.0,2.0,0.8124270161072662,0.1760193959983753,Walking,chest
517,2.0,z,2048.0,4.0,2.0,0.7934431626576229,0.1883271773625413,Walking,chest
518,2.0,z,4096.0,4.0,2.0,0.820878054658763,0.16866417002649658,Walking,chest
519,2.0,z,1024.0,4.0,3.0,0.7665745510449155,0.21960904568917716,Walking,chest
520,2.0,z,2048.0,4.0,3.0,0.7589777021921379,0.22379780360027052,Walking,chest
521,2.0,z,4096.0,4.0,3.0,0.7880669495489445,0.2042085034284392,Walking,chest
522,2.0,z,1024.0,5.0,1.0,0.7911667227977992,0.2592951681171106,Walking,chest
523,2.0,z,2048.0,5.0,1.0,0.7796534673298035,0.2533318150233513,Walking,chest
524,2.0,z,4096.0,5.0,1.0,0.8039605828958784,0.22558271750910092,Walking,chest
525,2.0,z,1024.0,5.0,2.0,0.746405100057248,0.2971707664405807,Walking,chest
526,2.0,z,2048.0,5.0,2.0,0.7307614080374334,0.30251840080595377,Walking,chest
527,2.0,z,4096.0,5.0,2.0,0.7672286565314582,0.2727754119466571,Walking,chest
528,2.0,z,1024.0,5.0,3.0,0.6841432657356048,0.3521346238464095,Walking,chest
529,2.0,z,2048.0,5.0,3.0,0.6823647159572609,0.3495047743230999,Walking,chest
530,2.0,z,4096.0,5.0,3.0,0.7223223727580818,0.3215839351900931,Walking,chest
531,2.0,z,1024.0,6.0,1.0,0.7291055892160443,0.399105502391243,Walking,chest
532,2.0,z,2048.0,6.0,1.0,0.7292121610016027,0.37037629849386017,Walking,chest
533,2.0,z,4096.0,6.0,1.0,0.7623316758663136,0.32911480625169115,Walking,chest
534,2.0,z,1024.0,6.0,2.0,0.6807899787137275,0.42910924410191104,Walking,chest
535,2.0,z,2048.0,6.0,2.0,0.6711169170967837,0.42145526429548835,Walking,chest
536,2.0,z,4096.0,6.0,2.0,0.7147379099285384,0.39114462414144374,Walking,chest
537,2.0,z,1024.0,6.0,3.0,0.6149240211491909,0.45088785324862063,Walking,chest
538,2.0,z,2048.0,6.0,3.0,0.6175449641025438,0.4462001978397129,Walking,chest
539,2.0,z,4096.0,6.0,3.0,0.66249537110003,0.42410685787264657,Walking,chest
540,2.0,x,1024.0,3.0,1.0,0.9171039218818,0.07096752466969396,Running,chest
541,2.0,x,2048.0,3.0,1.0,0.9205546232400367,0.0687016746877084,Running,chest
542,2.0,x,4096.0,3.0,1.0,0.9136057632246454,0.07468833109599396,Running,chest
543,2.0,x,1024.0,3.0,2.0,0.9600490975257908,0.037538824244190576,Running,chest
544,2.0,x,2048.0,3.0,2.0,0.9704881520866836,0.027645486354653814,Running,chest
545,2.0,x,4096.0,3.0,2.0,0.9771029112629267,0.02162068954512938,Running,chest
546,2.0,x,1024.0,3.0,3.0,0.9808269247960779,0.019414139220222035,Running,chest
547,2.0,x,2048.0,3.0,3.0,0.9815948036189922,0.01838318203594978,Running,chest
548,2.0,x,4096.0,3.0,3.0,0.9853469352559886,0.014652086621475663,Running,chest
549,2.0,x,1024.0,4.0,1.0,0.8689904046360964,0.14886875291090162,Running,chest
550,2.0,x,2048.0,4.0,1.0,0.8758801405373692,0.14274373691087183,Running,chest
551,2.0,x,4096.0,4.0,1.0,0.8703419471508193,0.14583176728135105,Running,chest
552,2.0,x,1024.0,4.0,2.0,0.9369166293218226,0.07627883015315175,Running,chest
553,2.0,x,2048.0,4.0,2.0,0.9530854960122271,0.05646350309236015,Running,chest
554,2.0,x,4096.0,4.0,2.0,0.9607315724293687,0.04789469894340286,Running,chest
555,2.0,x,1024.0,4.0,3.0,0.9636573496829459,0.04688161677535418,Running,chest
556,2.0,x,2048.0,4.0,3.0,0.9708933627380882,0.038005253699051576,Running,chest
557,2.0,x,4096.0,4.0,3.0,0.9734601534046642,0.03526204917514247,Running,chest
558,2.0,x,1024.0,5.0,1.0,0.82644388497632,0.24915765656386063,Running,chest
559,2.0,x,2048.0,5.0,1.0,0.8392671117652808,0.2334594407523384,Running,chest
560,2.0,x,4096.0,5.0,1.0,0.8421240858367688,0.22410642542923379,Running,chest
561,2.0,x,1024.0,5.0,2.0,0.8902372867889026,0.17891607079280417,Running,chest
562,2.0,x,2048.0,5.0,2.0,0.9159540604393862,0.13944344209045836,Running,chest
563,2.0,x,4096.0,5.0,2.0,0.9273019773194758,0.1205836804068316,Running,chest
564,2.0,x,1024.0,5.0,3.0,0.911739945656629,0.15082962060854743,Running,chest
565,2.0,x,2048.0,5.0,3.0,0.9236041825745261,0.1309939363577281,Running,chest
